time,sulfide,sulfite,hydrogen
0.0,120,120,0
1.0,120,120,0
2.0,120,120,0
3.0,120,120,0
4.0,120,120,0
5.0,120,120,0
6.0,120,120,0
7.0,120,120,0
8.0,120,120,0
9.0,120,120,0
10.0,120,120,0
11.0,120,120,0
12.0,120,120,0
13.0,120,120,0
14.0,120,120,0
15.0,120,120,0
16.0,120,120,0
17.0,120,120,0
18.0,120,120,0
19.0,120,120,0
20.0,120,120,0
21.0,120,120,0
22.0,120,120,0
23.0,120,120,0
24.0,120,120,0
25.0,120,120,0
26.0,120,120,0
27.0,120,120,0
28.0,120,120,0
29.0,120,120,0
30.0,120,120,0
31.0,120,120,0
32.0,120,120,0
33.0,120,120,0
34.0,120,120,0
35.0,120,120,0
36.0,120,120,0
37.0,120,120,0
38.0,120,120,0
39.0,120,120,0
40.0,120,120,0
41.0,120,120,0
42.0,120,120,0
43.0,120,120,0
44.0,120,120,0
45.0,120,120,0
46.0,120,120,0
47.0,120,120,0
48.0,120,120,0
49.0,120,120,0
50.0,120,120,0
51.0,120,120,0
52.0,120,120,0
53.0,120,120,0
54.0,120,120,0
55.0,120,120,0
56.0,120,120,0
57.0,120,120,0
58.0,120,120,0
59.0,120,120,0
60.0,120,120,0
61.0,120,120,0
62.0,120,120,0
63.0,120,120,0
64.0,120,120,0
65.0,120,120,0
66.0,120,120,0
67.0,120,120,0
68.0,120,120,0
69.0,120,120,0
70.0,120,120,0
71.0,120,120,0
72.0,120,120,0
73.0,120,120,0
74.0,120,120,0
75.0,120,120,0
76.0,120,120,0
77.0,120,120,0
78.0,120,120,0
79.0,120,120,0
80.0,120,120,0
81.0,120,120,0
82.0,120,120,0
83.0,120,120,0
84.0,120,120,0
85.0,120,120,0
86.0,120,120,0
87.0,120,120,0
88.0,120,120,0
89.0,120,120,0
90.0,120,120,0
91.0,120,120,0
92.0,120,120,0
93.0,120,120,0
94.0,120,120,0
95.0,120,120,0
96.0,120,120,0
97.0,120,120,0
98.0,120,120,0
99.0,120,120,0
100.0,120,120,0
101.0,120,120,0
102.0,120,120,0
103.0,120,120,0
104.0,120,120,0
105.0,120,120,0
106.0,120,120,0
107.0,120,120,0
108.0,120,120,0
109.0,120,120,0
110.0,120,120,0
111.0,120,120,0
112.0,120,120,0
113.0,120,120,0
114.0,120,120,0
115.0,120,120,0
116.0,120,120,0
117.0,120,120,0
118.0,120,120,0
119.0,120,120,0
120.0,120,120,0
121.0,120,120,0
122.0,120,120,0
123.0,120,120,0
124.0,120,120,0
125.0,120,120,0
126.0,120,120,0
127.0,120,120,0
128.0,120,120,0
129.0,120,120,0
130.0,120,120,0
131.0,120,120,0
132.0,120,120,0
133.0,120,120,0
134.0,120,120,0
135.0,120,120,0
136.0,120,120,0
137.0,120,120,0
138.0,120,120,0
139.0,120,120,0
140.0,120,120,0
141.0,120,120,0
142.0,120,120,0
143.0,120,120,0
144.0,120,120,0
145.0,120,120,0
146.0,120,120,0
147.0,120,120,0
148.0,120,120,0
149.0,120,120,0
150.0,120,120,0
151.0,120,120,0
152.0,120,120,0
153.0,120,120,0
154.0,120,120,0
155.0,120,120,0
156.0,120,120,0
157.0,120,120,0
158.0,120,120,0
159.0,120,120,0
160.0,120,120,0
161.0,120,120,0
162.0,120,120,0
163.0,120,120,0
164.0,120,120,0
165.0,120,120,0
166.0,120,120,0
167.0,120,120,0
168.0,120,120,0
169.0,120,120,0
170.0,120,120,0
171.0,120,120,0
172.0,120,120,0
173.0,120,120,0
174.0,120,120,0
175.0,120,120,0
176.0,120,120,0
177.0,120,120,0
178.0,120,120,0
179.0,120,120,0
180.0,120,120,0
181.0,120,120,0
182.0,120,120,0
183.0,120,120,0
184.0,120,120,0
185.0,120,120,0
186.0,120,120,0
187.0,120,120,0
188.0,120,120,0
189.0,120,120,0
190.0,120,120,0
191.0,120,120,0
192.0,120,120,0
193.0,120,120,0
194.0,120,120,0
195.0,120,120,0
196.0,120,120,0
197.0,120,120,0
198.0,120,120,0
199.0,120,120,0
200.0,120,120,0
201.0,120,120,0
202.0,120,120,0
203.0,120,120,0
204.0,120,120,0
205.0,120,120,0
206.0,120,120,0
207.0,120,120,0
208.0,120,120,0
209.0,120,120,0
210.0,120,120,0
211.0,120,120,0
212.0,120,120,0
213.0,120,120,0
214.0,120,120,0
215.0,120,120,0
216.0,120,120,0
217.0,120,120,0
218.0,120,120,0
219.0,120,120,0
220.0,120,120,0
221.0,120,120,0
222.0,120,120,0
223.0,120,120,0
224.0,120,120,0
225.0,120,120,0
226.0,120,120,0
227.0,120,120,0
228.0,120,120,0
229.0,120,120,0
230.0,120,120,0
231.0,120,120,0
232.0,120,120,0
233.0,120,120,0
234.0,120,120,0
235.0,120,120,0
236.0,120,120,0
237.0,120,120,0
238.0,120,120,0
239.0,120,120,0
240.0,120,120,0
241.0,120,120,0
242.0,120,120,0
243.0,120,120,0
244.0,120,120,0
245.0,120,120,0
246.0,120,120,0
247.0,120,120,0
248.0,120,120,0
249.0,120,120,0
250.0,120,120,0
251.0,120,120,0
252.0,120,120,0
253.0,120,120,0
254.0,120,120,0
255.0,120,120,0
256.0,120,120,0
257.0,120,120,0
258.0,120,120,0
259.0,120,120,0
260.0,120,120,0
261.0,120,120,0
262.0,120,120,0
263.0,120,120,0
264.0,120,120,0
265.0,120,120,0
266.0,120,120,0
267.0,120,120,0
268.0,120,120,0
269.0,120,120,0
270.0,120,120,0
271.0,120,120,0
272.0,120,120,0
273.0,120,120,0
274.0,120,120,0
275.0,120,120,0
276.0,120,120,0
277.0,120,120,0
278.0,120,120,0
279.0,120,120,0
280.0,120,120,0
281.0,120,120,0
282.0,120,120,0
283.0,120,120,0
284.0,120,120,0
285.0,120,120,0
286.0,120,120,0
287.0,120,120,0
288.0,120,120,0
289.0,120,120,0
290.0,120,120,0
291.0,120,120,0
292.0,120,120,0
293.0,120,120,0
294.0,120,120,0
295.0,120,120,0
296.0,120,120,0
297.0,120,120,0
298.0,120,120,0
299.0,120,120,0
300.0,120,120,0
301.0,120,120,0
302.0,120,120,0
303.0,120,120,0
304.0,120,120,0
305.0,120,120,0
306.0,120,120,0
307.0,120,120,0
308.0,120,120,0
309.0,120,120,0
310.0,120,120,0
311.0,120,120,0
312.0,120,120,0
313.0,120,120,0
314.0,120,120,0
315.0,120,120,0
316.0,120,120,0
317.0,120,120,0
318.0,120,120,0
319.0,120,120,0
320.0,120,120,0
321.0,120,120,0
322.0,120,120,0
323.0,120,120,0
324.0,120,120,0
325.0,120,120,0
326.0,120,120,0
327.0,120,120,0
328.0,120,120,0
329.0,120,120,0
330.0,120,120,0
331.0,120,120,0
332.0,120,120,0
333.0,120,120,0
334.0,120,120,0
335.0,120,120,0
336.0,120,120,0
337.0,120,120,0
338.0,120,120,0
339.0,120,120,0
340.0,120,120,0
341.0,120,120,0
342.0,120,120,0
343.0,120,120,0
344.0,120,120,0
345.0,120,120,0
346.0,120,120,0
347.0,120,120,0
348.0,120,120,0
349.0,120,120,0
350.0,120,120,0
351.0,120,120,0
352.0,120,120,0
353.0,120,120,0
354.0,120,120,0
355.0,120,120,0
356.0,120,120,0
357.0,120,120,0
358.0,120,120,0
359.0,120,120,0
360.0,120,120,0
361.0,120,120,0
362.0,120,120,0
363.0,120,120,0
364.0,120,120,0
365.0,120,120,0
366.0,120,120,0
367.0,120,120,0
368.0,120,120,0
369.0,120,120,0
370.0,120,120,0
371.0,120,120,0
372.0,120,120,0
373.0,120,120,0
374.0,120,120,0
375.0,120,120,0
376.0,120,120,0
377.0,120,120,0
378.0,120,120,0
379.0,120,120,0
380.0,120,120,0
381.0,120,120,0
382.0,120,120,0
383.0,120,120,0
384.0,120,120,0
385.0,120,120,0
386.0,120,120,0
387.0,120,120,0
388.0,120,120,0
389.0,120,120,0
390.0,120,120,0
391.0,120,120,0
392.0,120,120,0
393.0,120,120,0
394.0,120,120,0
395.0,120,120,0
396.0,120,120,0
397.0,120,120,0
398.0,120,120,0
399.0,120,120,0
400.0,120,120,0
401.0,120,120,0
402.0,120,120,0
403.0,120,120,0
404.0,120,120,0
405.0,120,120,0
406.0,120,120,0
407.0,120,120,0
408.0,120,120,0
409.0,120,120,0
410.0,120,120,0
411.0,120,120,0
412.0,120,120,0
413.0,120,120,0
414.0,120,120,0
415.0,120,120,0
416.0,120,120,0
417.0,120,120,0
418.0,120,120,0
419.0,120,120,0
420.0,120,120,0
421.0,120,120,0
422.0,120,120,0
423.0,120,120,0
424.0,120,120,0
425.0,120,120,0
426.0,120,120,0
427.0,120,120,0
428.0,120,120,0
429.0,120,120,0
430.0,120,120,0
431.0,120,120,0
432.0,120,120,0
433.0,120,120,0
434.0,120,120,0
435.0,120,120,0
436.0,120,120,0
437.0,120,120,0
438.0,120,120,0
439.0,120,120,0
440.0,120,120,0
441.0,120,120,0
442.0,120,120,0
443.0,120,120,0
444.0,120,120,0
445.0,120,120,0
446.0,120,120,0
447.0,120,120,0
448.0,120,120,0
449.0,120,120,0
450.0,120,120,0
451.0,120,120,0
452.0,120,120,0
453.0,120,120,0
454.0,120,120,0
455.0,120,120,0
456.0,120,120,0
457.0,120,120,0
458.0,120,120,0
459.0,120,120,0
460.0,120,120,0
461.0,120,120,0
462.0,120,120,0
463.0,120,120,0
464.0,120,120,0
465.0,120,120,0
466.0,120,120,0
467.0,120,120,0
468.0,120,120,0
469.0,120,120,0
470.0,120,120,0
471.0,120,120,0
472.0,120,120,0
473.0,120,120,0
474.0,120,120,0
475.0,120,120,0
476.0,120,120,0
477.0,120,120,0
478.0,120,120,0
479.0,120,120,0
480.0,120,120,0
481.0,120,120,0
482.0,120,120,0
483.0,120,120,0
484.0,120,120,0
485.0,120,120,0
486.0,120,120,0
487.0,120,120,0
488.0,120,120,0
489.0,120,120,0
490.0,120,120,0
491.0,120,120,0
492.0,120,120,0
493.0,120,120,0
494.0,120,120,0
495.0,120,120,0
496.0,120,120,0
497.0,120,120,0
498.0,120,120,0
499.0,120,120,0
500.0,120,120,0
501.0,120,120,0
502.0,120,120,0
503.0,120,120,0
504.0,120,120,0
505.0,120,120,0
506.0,120,120,0
507.0,120,120,0
508.0,120,120,0
509.0,120,120,0
510.0,120,120,0
511.0,120,120,0
512.0,120,120,0
513.0,120,120,0
514.0,120,120,0
515.0,120,120,0
516.0,120,120,0
517.0,120,120,0
518.0,120,120,0
519.0,120,120,0
520.0,120,120,0
521.0,120,120,0
522.0,120,120,0
523.0,120,120,0
524.0,120,120,0
525.0,120,120,0
526.0,120,120,0
527.0,120,120,0
528.0,120,120,0
529.0,120,120,0
530.0,120,120,0
531.0,120,120,1
532.0,120,120,1
533.0,120,120,1
534.0,120,120,1
535.0,120,120,1
536.0,120,120,1
537.0,120,120,1
538.0,120,120,1
539.0,120,120,1
540.0,120,120,1
541.0,120,120,1
542.0,120,120,1
543.0,120,120,1
544.0,120,120,1
545.0,120,120,1
546.0,120,120,1
547.0,120,120,1
548.0,120,120,1
549.0,120,120,1
550.0,120,120,1
551.0,120,120,1
552.0,120,120,1
553.0,120,120,1
554.0,120,120,1
555.0,120,120,1
556.0,120,120,1
557.0,120,120,1
558.0,120,120,1
559.0,120,120,1
560.0,120,120,1
561.0,120,120,1
562.0,120,120,1
563.0,120,120,1
564.0,120,120,1
565.0,120,120,1
566.0,120,120,1
567.0,120,120,1
568.0,120,120,1
569.0,120,120,1
570.0,120,120,1
571.0,120,120,1
572.0,120,120,1
573.0,120,120,1
574.0,120,120,1
575.0,120,120,1
576.0,120,120,1
577.0,120,120,1
578.0,120,120,1
579.0,120,120,1
580.0,120,120,1
581.0,120,120,1
582.0,120,120,1
583.0,120,120,1
584.0,120,120,1
585.0,120,120,1
586.0,120,120,1
587.0,120,120,1
588.0,120,120,1
589.0,120,120,1
590.0,120,120,1
591.0,120,120,1
592.0,120,120,1
593.0,120,120,1
594.0,120,120,1
595.0,120,120,1
596.0,120,120,1
597.0,120,120,1
598.0,120,120,1
599.0,120,120,1
600.0,120,120,1
601.0,120,120,1
602.0,120,120,1
603.0,120,120,1
604.0,120,120,1
605.0,120,120,1
606.0,120,120,1
607.0,120,120,1
608.0,120,120,1
609.0,120,120,1
610.0,120,120,1
611.0,120,120,1
612.0,120,120,1
613.0,120,120,1
614.0,120,120,1
615.0,120,120,1
616.0,120,120,1
617.0,120,120,1
618.0,120,120,1
619.0,120,120,1
620.0,120,120,1
621.0,120,120,1
622.0,120,120,1
623.0,120,120,1
624.0,120,120,1
625.0,120,120,1
626.0,120,120,1
627.0,120,120,1
628.0,120,120,1
629.0,120,120,1
630.0,120,120,1
631.0,120,120,1
632.0,120,120,1
633.0,120,120,1
634.0,120,120,1
635.0,120,120,1
636.0,120,120,1
637.0,120,120,1
638.0,120,120,2
639.0,120,120,2
640.0,120,120,2
641.0,120,120,2
642.0,120,120,2
643.0,120,120,2
644.0,120,120,2
645.0,120,120,2
646.0,120,120,2
647.0,120,120,2
648.0,120,120,2
649.0,120,120,2
650.0,120,120,2
651.0,120,120,2
652.0,120,120,2
653.0,120,120,2
