time,sulfide,sulfite,hydrogen
0.0,12,120,0
1.0,12,120,0
2.0,12,120,0
3.0,12,120,0
4.0,12,120,0
5.0,12,120,0
6.0,12,120,0
7.0,12,120,0
8.0,12,120,0
9.0,12,120,0
10.0,12,120,0
11.0,12,120,0
12.0,12,120,0
13.0,12,120,0
14.0,12,120,0
15.0,12,120,0
16.0,12,120,0
17.0,12,120,0
18.0,12,120,0
19.0,12,120,0
20.0,12,120,0
21.0,12,120,0
22.0,12,120,0
23.0,12,120,0
24.0,12,120,0
25.0,12,120,0
26.0,12,120,0
27.0,12,120,0
28.0,12,120,0
29.0,12,120,0
30.0,12,120,0
31.0,12,120,0
32.0,12,120,0
33.0,12,120,0
34.0,12,120,0
35.0,12,120,0
36.0,12,120,0
37.0,12,120,0
38.0,12,120,0
39.0,12,120,0
40.0,12,120,0
41.0,12,120,0
42.0,12,120,0
43.0,12,120,0
44.0,12,120,0
45.0,12,120,0
46.0,12,120,0
47.0,12,120,0
48.0,12,120,0
49.0,12,120,0
50.0,12,120,0
51.0,12,120,0
52.0,12,120,0
53.0,12,120,0
54.0,12,120,0
55.0,12,120,0
56.0,12,120,0
57.0,12,120,0
58.0,12,120,0
59.0,12,120,0
60.0,12,120,0
61.0,12,120,0
62.0,12,120,0
63.0,12,120,0
64.0,12,120,0
65.0,12,120,0
66.0,12,120,0
67.0,12,120,0
68.0,12,120,0
69.0,12,120,0
70.0,12,120,0
71.0,12,120,0
72.0,12,120,0
73.0,12,120,0
74.0,12,120,0
75.0,12,120,0
76.0,12,120,0
77.0,12,120,0
78.0,12,120,0
79.0,12,120,0
80.0,12,120,0
81.0,12,120,0
82.0,12,120,0
83.0,12,120,0
84.0,12,120,0
85.0,12,120,0
86.0,12,120,0
87.0,12,120,0
88.0,12,120,0
89.0,12,120,0
90.0,12,120,0
91.0,12,120,0
92.0,12,120,0
93.0,12,120,0
94.0,12,120,0
95.0,12,120,0
96.0,12,120,0
97.0,12,120,0
98.0,12,120,0
99.0,12,120,0
100.0,12,120,0
101.0,12,120,0
102.0,12,120,0
103.0,12,120,0
104.0,12,120,0
